,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
6227070,TRANSFER,4863106.47,4863106.47,0.0,0.0,0.0,1
6227071,CASH_OUT,4863106.47,4863106.47,0.0,0.0,4863106.47,1
6227074,TRANSFER,906270.63,906270.63,0.0,0.0,0.0,1
6227075,CASH_OUT,906270.63,906270.63,0.0,221709.79,1127980.43,1
6227077,TRANSFER,111764.7,111764.7,0.0,0.0,0.0,1
6227078,CASH_OUT,111764.7,111764.7,0.0,4440481.04,4552245.74,1
6227091,TRANSFER,221107.56,221107.56,0.0,0.0,0.0,1
6227092,CASH_OUT,221107.56,221107.56,0.0,52408.47,273516.03,1
6227113,TRANSFER,609239.75,609239.75,0.0,0.0,0.0,1
6227114,CASH_OUT,609239.75,609239.75,0.0,236427.49,845667.24,1
6227121,TRANSFER,1777758.65,1777758.65,0.0,0.0,0.0,1
6227122,CASH_OUT,1777758.65,1777758.65,0.0,0.0,1777758.65,1
6227506,PAYMENT,16564.42,1239.0,0.0,0.0,0.0,0
6227887,CASH_IN,172774.32,4414505.03,4587279.35,3817992.41,3645218.09,0
6228104,CASH_OUT,181077.5,0.0,0.0,399379.3,580456.8,0
6228660,CASH_OUT,171607.07,0.0,0.0,2118445.88,2290052.95,0
6228964,TRANSFER,458361.83,458361.83,0.0,0.0,0.0,1
6228965,CASH_OUT,458361.83,458361.83,0.0,0.0,458361.83,1
6229596,PAYMENT,841.92,0.0,0.0,0.0,0.0,0
6230969,CASH_IN,110762.56,2128813.02,2239575.58,298839.24,188076.68,0
6231087,TRANSFER,369306.87,369306.87,0.0,0.0,0.0,1
6231088,CASH_OUT,369306.87,369306.87,0.0,786338.72,1155645.58,1
6231153,CASH_OUT,116059.91,138521.0,22461.08,535845.88,651905.79,0
6231169,CASH_OUT,106890.96,1514.0,0.0,375959.64,482850.6,0
6231477,TRANSFER,1170213.18,1170213.18,0.0,0.0,0.0,1
6231478,CASH_OUT,1170213.18,1170213.18,0.0,236605.22,1406818.41,1
6231981,PAYMENT,19842.16,27506.0,7663.84,0.0,0.0,0
6232265,TRANSFER,1798215.73,1798215.73,0.0,0.0,0.0,1
6232266,CASH_OUT,1798215.73,1798215.73,0.0,404840.02,2203055.75,1
6232269,TRANSFER,157272.13,157272.13,0.0,0.0,0.0,1
6232270,CASH_OUT,157272.13,157272.13,0.0,957665.04,1114937.17,1
6232500,TRANSFER,272776.59,272776.59,0.0,0.0,0.0,1
6232501,CASH_OUT,272776.59,272776.59,0.0,579980.59,852757.18,1
6232502,TRANSFER,125146.75,125146.75,0.0,0.0,0.0,1
6232503,CASH_OUT,125146.75,125146.75,0.0,1820417.69,1945564.44,1
6232541,CASH_IN,143712.31,1471164.71,1614877.02,186760.18,43047.87,0
6233286,TRANSFER,335071.5,335071.5,0.0,0.0,0.0,1
6233287,CASH_OUT,335071.5,335071.5,0.0,0.0,335071.5,1
6233342,DEBIT,1271.01,1881.0,609.99,2573079.77,2574350.78,0
6233406,CASH_OUT,234473.06,0.0,0.0,416876.77,651349.83,0
6235125,CASH_OUT,47523.01,61869.0,14345.99,56105.91,103628.93,0
6235920,TRANSFER,1592602.27,1592602.27,0.0,0.0,0.0,1
6235921,CASH_OUT,1592602.27,1592602.27,0.0,561920.93,2154523.2,1
6236678,TRANSFER,238230.48,0.0,0.0,884068.03,1122298.52,0
6237170,TRANSFER,389250.9,389250.9,0.0,0.0,0.0,1
6237171,CASH_OUT,389250.9,389250.9,0.0,252962.03,642212.93,1
6238418,TRANSFER,217357.58,217357.58,0.0,0.0,0.0,1
6238419,CASH_OUT,217357.58,217357.58,0.0,8844811.88,9062169.46,1
6238906,TRANSFER,28936.11,28936.11,0.0,0.0,0.0,1
6238907,CASH_OUT,28936.11,28936.11,0.0,1565152.93,1594089.04,1
6239361,TRANSFER,236914.77,236914.77,0.0,0.0,0.0,1
6239362,CASH_OUT,236914.77,236914.77,0.0,175716.84,412631.61,1
6239479,CASH_IN,10031.57,179506.29,189537.86,81625.64,71594.07,0
6239494,CASH_IN,191337.38,2129314.76,2320652.14,481536.73,290199.36,0
6240446,TRANSFER,553124.56,553124.56,0.0,0.0,0.0,1
6240447,CASH_OUT,553124.56,553124.56,0.0,1939614.63,2492739.18,1
6241473,CASH_IN,26812.62,102561.96,129374.58,2044321.87,2017509.25,0
6242159,CASH_OUT,155358.21,1238.0,0.0,0.0,155358.21,0
6242236,CASH_IN,98603.78,12724.0,111327.78,68794.44,0.0,0
6242277,TRANSFER,135344.53,0.0,0.0,192966.7,328311.23,0
6242328,TRANSFER,2209035.37,2209035.37,0.0,0.0,0.0,1
6242329,CASH_OUT,2209035.37,2209035.37,0.0,124117.1,2333152.48,1
6242715,TRANSFER,816452.19,816452.19,0.0,0.0,0.0,1
6242716,CASH_OUT,816452.19,816452.19,0.0,1218091.0,2034543.19,1
6243165,TRANSFER,335094.53,335094.53,0.0,0.0,0.0,1
6243166,CASH_OUT,335094.53,335094.53,0.0,2507566.66,2842661.18,1
6243645,TRANSFER,76732.89,76732.89,0.0,0.0,0.0,1
6243646,CASH_OUT,76732.89,76732.89,0.0,337482.64,414215.54,1
6243737,CASH_OUT,99954.17,0.0,0.0,118684.89,218639.06,0
6244079,PAYMENT,13297.09,255671.67,242374.58,0.0,0.0,0
6244842,PAYMENT,4223.17,6498.0,2274.83,0.0,0.0,0
6245020,PAYMENT,11691.11,0.0,0.0,0.0,0.0,0
6245495,CASH_OUT,275741.03,1015.0,0.0,96948.89,372689.92,0
6245666,TRANSFER,434401.5,434401.5,0.0,0.0,0.0,1
6245667,CASH_OUT,434401.5,434401.5,0.0,542289.09,976690.59,1
6246860,CASH_OUT,10709.25,22137.0,11427.75,1125801.14,1136510.39,0
6247436,PAYMENT,2200.21,15975.0,13774.79,0.0,0.0,0
6247540,PAYMENT,8456.98,0.0,0.0,0.0,0.0,0
6247734,PAYMENT,6693.69,296.0,0.0,0.0,0.0,0
6248334,TRANSFER,196385.55,196385.55,0.0,0.0,0.0,1
6248335,CASH_OUT,196385.55,196385.55,0.0,0.0,196385.55,1
6248657,PAYMENT,96.35,0.0,0.0,0.0,0.0,0
6248805,CASH_OUT,112524.78,49819.0,0.0,4642328.7,4754853.49,0
6248854,CASH_OUT,183158.54,0.0,0.0,3632833.66,3815992.21,0
6249103,TRANSFER,381247.3,381247.3,0.0,0.0,0.0,1
6249104,CASH_OUT,381247.3,381247.3,0.0,392496.79,773744.09,1
6249191,CASH_OUT,282333.34,20020.0,0.0,0.0,282333.34,0
6249278,TRANSFER,403340.13,51866.0,0.0,0.0,403340.13,0
6251092,TRANSFER,52489.68,21581.0,0.0,0.0,52489.68,0
6252589,PAYMENT,4333.65,852451.0,848117.35,0.0,0.0,0
6252830,TRANSFER,204721.27,204721.27,0.0,0.0,0.0,1
6252831,CASH_OUT,204721.27,204721.27,0.0,0.0,204721.27,1
6253487,CASH_OUT,3703.69,3.0,0.0,0.0,3703.69,0
6253871,PAYMENT,12491.34,7036.0,0.0,0.0,0.0,0
6254784,CASH_IN,58822.34,42073.0,100895.34,0.0,0.0,0
6254814,TRANSFER,1015051.7,1015051.7,0.0,0.0,0.0,1
6254815,CASH_OUT,1015051.7,1015051.7,0.0,267402.3,1282454.0,1
6255721,CASH_OUT,51648.89,0.0,0.0,502648.4,554297.3,0
6255728,CASH_OUT,224097.78,0.0,0.0,6151377.12,6375474.89,0
6255873,TRANSFER,517183.38,517183.38,0.0,0.0,0.0,1
6255874,CASH_OUT,517183.38,517183.38,0.0,0.0,517183.38,1
6256181,TRANSFER,88099.88,88099.88,0.0,0.0,0.0,1
6256182,CASH_OUT,88099.88,88099.88,0.0,949442.18,1037542.06,1
6256719,TRANSFER,453699.35,453699.35,0.0,0.0,0.0,1
6256720,CASH_OUT,453699.35,453699.35,0.0,1321758.82,1775458.17,1
6256791,TRANSFER,5566368.02,5566368.02,0.0,0.0,0.0,1
6256792,CASH_OUT,5566368.02,5566368.02,0.0,105580.9,5671948.92,1
6258306,TRANSFER,697652.19,697652.19,0.0,0.0,0.0,1
6258307,CASH_OUT,697652.19,697652.19,0.0,0.0,697652.19,1
6258428,TRANSFER,1074.81,1074.81,0.0,0.0,0.0,1
6258429,CASH_OUT,1074.81,1074.81,0.0,0.0,1074.81,1
6258554,TRANSFER,70858.48,53639.0,0.0,0.0,70858.48,0
6258773,CASH_OUT,470212.14,30567.26,0.0,1584589.04,2054801.18,0
6258968,TRANSFER,306675.37,306675.37,0.0,0.0,0.0,1
6258969,CASH_OUT,306675.37,306675.37,0.0,3566083.7,3872759.07,1
6259029,TRANSFER,3455440.17,3455440.17,0.0,0.0,0.0,1
6259030,CASH_OUT,3455440.17,3455440.17,0.0,333449.12,3788889.29,1
6259031,TRANSFER,612229.86,612229.86,0.0,0.0,0.0,1
6259032,CASH_OUT,612229.86,612229.86,0.0,2275776.03,2888005.89,1
6259033,TRANSFER,49434.25,49434.25,0.0,0.0,0.0,1
6259034,CASH_OUT,49434.25,49434.25,0.0,0.0,49434.25,1
6259035,TRANSFER,2095699.93,2095699.93,0.0,0.0,0.0,1
6259036,CASH_OUT,2095699.93,2095699.93,0.0,0.0,2095699.93,1
6259037,TRANSFER,1158070.88,1158070.88,0.0,0.0,0.0,1
6259038,CASH_OUT,1158070.88,1158070.88,0.0,0.0,1158070.88,1
6259039,TRANSFER,983417.49,983417.49,0.0,0.0,0.0,1
6259040,CASH_OUT,983417.49,983417.49,0.0,0.0,983417.49,1
6259041,TRANSFER,7363709.23,7363709.23,0.0,0.0,0.0,1
6259042,CASH_OUT,7363709.23,7363709.23,0.0,0.0,7363709.23,1
6259043,TRANSFER,540154.62,540154.62,0.0,0.0,0.0,1
6259044,CASH_OUT,540154.62,540154.62,0.0,533832.92,1073987.54,1
6259045,TRANSFER,1649039.58,1649039.58,0.0,0.0,0.0,1
6259046,CASH_OUT,1649039.58,1649039.58,0.0,1970152.93,3619192.51,1
6259307,TRANSFER,414973.48,414973.48,0.0,0.0,0.0,1
6259308,CASH_OUT,414973.48,414973.48,0.0,331305.86,746279.34,1
6259433,TRANSFER,93253.25,93253.25,0.0,0.0,0.0,1
6259434,CASH_OUT,93253.25,93253.25,0.0,186617.76,279871.01,1
6259528,TRANSFER,1054244.29,1054244.29,0.0,0.0,0.0,1
6259529,CASH_OUT,1054244.29,1054244.29,0.0,944153.97,1998398.26,1
6259535,TRANSFER,74854.93,74854.93,0.0,0.0,0.0,1
6259536,CASH_OUT,74854.93,74854.93,0.0,8622604.94,8697459.86,1
6259638,TRANSFER,4709059.93,0.0,0.0,15423510.74,20132570.67,0
6259816,TRANSFER,98099.07,98099.07,0.0,0.0,0.0,1
6259817,CASH_OUT,98099.07,98099.07,0.0,0.0,98099.07,1
6259912,TRANSFER,1976666.45,1976666.45,0.0,0.0,0.0,1
6259913,CASH_OUT,1976666.45,1976666.45,0.0,0.0,1976666.45,1
6259914,TRANSFER,274125.77,274125.77,0.0,0.0,0.0,1
6259915,CASH_OUT,274125.77,274125.77,0.0,0.0,274125.77,1
6259916,TRANSFER,232185.56,232185.56,0.0,0.0,0.0,1
6259917,CASH_OUT,232185.56,232185.56,0.0,6053983.22,6286168.78,1
6259918,TRANSFER,366014.33,366014.33,0.0,0.0,0.0,1
6259919,CASH_OUT,366014.33,366014.33,0.0,3543787.25,3909801.59,1
6259920,TRANSFER,1263340.66,1263340.66,0.0,0.0,0.0,1
6259921,CASH_OUT,1263340.66,1263340.66,0.0,4780628.29,6043968.95,1
6259922,TRANSFER,1778520.7,1778520.7,0.0,0.0,0.0,1
6259923,CASH_OUT,1778520.7,1778520.7,0.0,0.0,1778520.7,1
6259924,TRANSFER,39247.74,39247.74,0.0,0.0,0.0,1
6259925,CASH_OUT,39247.74,39247.74,0.0,3972842.93,4012090.67,1
6259926,TRANSFER,2319926.01,2319926.01,0.0,0.0,0.0,1
6259927,CASH_OUT,2319926.01,2319926.01,0.0,843706.68,3163632.69,1
6259928,TRANSFER,4099382.36,4099382.36,0.0,0.0,0.0,1
6259929,CASH_OUT,4099382.36,4099382.36,0.0,0.0,4099382.36,1
6259930,TRANSFER,158879.1,158879.1,0.0,0.0,0.0,1
6259931,CASH_OUT,158879.1,158879.1,0.0,751402.72,910281.82,1
6259932,TRANSFER,714218.48,714218.48,0.0,0.0,0.0,1
6259933,CASH_OUT,714218.48,714218.48,0.0,106940.83,821159.31,1
6259934,TRANSFER,277582.53,277582.53,0.0,0.0,0.0,1
6259935,CASH_OUT,277582.53,277582.53,0.0,0.0,277582.53,1
6259936,TRANSFER,4672401.04,4672401.04,0.0,0.0,0.0,1
6259937,CASH_OUT,4672401.04,4672401.04,0.0,13043.09,4685444.13,1
6259938,TRANSFER,203848.61,203848.61,0.0,0.0,0.0,1
6259939,CASH_OUT,203848.61,203848.61,0.0,188810.39,392659.0,1
6259940,TRANSFER,247877.03,247877.03,0.0,0.0,0.0,1
6259941,CASH_OUT,247877.03,247877.03,0.0,283820.59,531697.62,1
6259942,TRANSFER,1555182.41,1555182.41,0.0,0.0,0.0,1
6259943,CASH_OUT,1555182.41,1555182.41,0.0,76405.76,1631588.17,1
6259944,TRANSFER,222213.27,222213.27,0.0,0.0,0.0,1
6259945,CASH_OUT,222213.27,222213.27,0.0,93400.12,315613.39,1
6259946,TRANSFER,251118.04,251118.04,0.0,0.0,0.0,1
6259947,CASH_OUT,251118.04,251118.04,0.0,0.0,251118.04,1
6259948,TRANSFER,147230.63,147230.63,0.0,0.0,0.0,1
6259949,CASH_OUT,147230.63,147230.63,0.0,0.0,147230.63,1
6259950,TRANSFER,504532.72,504532.72,0.0,0.0,0.0,1
6259951,CASH_OUT,504532.72,504532.72,0.0,0.0,504532.72,1
6259952,TRANSFER,269692.53,269692.53,0.0,0.0,0.0,1
6259953,CASH_OUT,269692.53,269692.53,0.0,2248741.77,2518434.3,1
6259954,TRANSFER,2011285.35,2011285.35,0.0,0.0,0.0,1
6259955,CASH_OUT,2011285.35,2011285.35,0.0,19199.23,2030484.57,1
6259956,TRANSFER,3973479.44,3973479.44,0.0,0.0,0.0,1
6259957,CASH_OUT,3973479.44,3973479.44,0.0,2036641.34,6010120.78,1
6259958,TRANSFER,2582642.18,2582642.18,0.0,0.0,0.0,1
6259959,CASH_OUT,2582642.18,2582642.18,0.0,0.0,2582642.18,1
6259960,TRANSFER,455788.55,455788.55,0.0,0.0,0.0,1
6259961,CASH_OUT,455788.55,455788.55,0.0,0.0,455788.55,1
6259962,TRANSFER,57588.67,57588.67,0.0,0.0,0.0,1
6259963,CASH_OUT,57588.67,57588.67,0.0,1478438.05,1536026.72,1
6259964,TRANSFER,1026684.46,1026684.46,0.0,0.0,0.0,1
6259965,CASH_OUT,1026684.46,1026684.46,0.0,59926.13,1086610.59,1
6259966,TRANSFER,6575903.12,6575903.12,0.0,0.0,0.0,1
6259967,CASH_OUT,6575903.12,6575903.12,0.0,332252.21,6908155.33,1
6259968,TRANSFER,228803.98,228803.98,0.0,0.0,0.0,1
6259969,CASH_OUT,228803.98,228803.98,0.0,0.0,228803.98,1
6259970,TRANSFER,265680.73,265680.73,0.0,0.0,0.0,1
6259971,CASH_OUT,265680.73,265680.73,0.0,71851.62,337532.35,1
6259972,TRANSFER,243348.28,243348.28,0.0,0.0,0.0,1
6259973,CASH_OUT,243348.28,243348.28,0.0,0.0,243348.28,1
6259974,TRANSFER,56888.23,56888.23,0.0,0.0,0.0,1
6259975,CASH_OUT,56888.23,56888.23,0.0,0.0,56888.23,1
6259976,TRANSFER,135428.39,135428.39,0.0,0.0,0.0,1
6259977,CASH_OUT,135428.39,135428.39,0.0,538415.4,673843.78,1
6259987,TRANSFER,388171.95,388171.95,0.0,0.0,0.0,1
6259988,CASH_OUT,388171.95,388171.95,0.0,0.0,388171.95,1
6260020,CASH_OUT,49624.92,12027.0,0.0,0.0,49624.92,0
6260211,TRANSFER,27985.73,27985.73,0.0,0.0,0.0,1
6260212,CASH_OUT,27985.73,27985.73,0.0,5079508.41,5107494.15,1
6260296,TRANSFER,353094.9,353094.9,0.0,0.0,0.0,1
6260297,CASH_OUT,353094.9,353094.9,0.0,9099.34,362194.24,1
6260391,TRANSFER,4716307.48,4716307.48,0.0,0.0,0.0,1
6260392,CASH_OUT,4716307.48,4716307.48,0.0,0.0,4716307.48,1
6260424,TRANSFER,136331.05,136331.05,0.0,0.0,0.0,1
6260425,CASH_OUT,136331.05,136331.05,0.0,0.0,136331.05,1
6260571,TRANSFER,10000000.0,10780687.45,780687.45,0.0,0.0,1
6260572,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6260573,TRANSFER,780687.45,780687.45,0.0,0.0,0.0,1
6260574,CASH_OUT,780687.45,780687.45,0.0,564595.45,1345282.89,1
6260794,PAYMENT,1974.26,0.0,0.0,0.0,0.0,0
6260943,TRANSFER,277048.48,277048.48,0.0,0.0,0.0,1
6260944,CASH_OUT,277048.48,277048.48,0.0,0.0,277048.48,1
6261060,TRANSFER,112363.33,112363.33,0.0,0.0,0.0,1
6261061,CASH_OUT,112363.33,112363.33,0.0,295341.76,407705.09,1
6261062,TRANSFER,228706.19,228706.19,0.0,0.0,0.0,1
6261063,CASH_OUT,228706.19,228706.19,0.0,118230.46,346936.65,1
6261064,TRANSFER,564263.94,564263.94,0.0,0.0,0.0,1
6261065,CASH_OUT,564263.94,564263.94,0.0,1087753.58,1652017.52,1
6261066,TRANSFER,76133.19,76133.19,0.0,0.0,0.0,1
6261067,CASH_OUT,76133.19,76133.19,0.0,0.0,76133.19,1
6261322,TRANSFER,493538.8,493538.8,0.0,0.0,0.0,1
6261323,CASH_OUT,493538.8,493538.8,0.0,341590.52,835129.32,1
6261447,TRANSFER,633459.44,633459.44,0.0,0.0,0.0,1
6261448,CASH_OUT,633459.44,633459.44,0.0,0.0,633459.44,1
6261506,CASH_OUT,114991.43,209757.0,94765.57,0.0,114991.43,0
6261586,PAYMENT,15730.48,0.0,0.0,0.0,0.0,0
6261594,TRANSFER,528149.74,528149.74,0.0,0.0,0.0,1
6261595,CASH_OUT,528149.74,528149.74,0.0,0.0,528149.74,1
6261906,TRANSFER,33964.87,33964.87,0.0,0.0,0.0,1
6261907,CASH_OUT,33964.87,33964.87,0.0,0.0,33964.87,1
6262140,TRANSFER,646676.42,646676.42,0.0,0.0,0.0,1
6262141,CASH_OUT,646676.42,646676.42,0.0,111156.33,757832.75,1
6262210,TRANSFER,298754.96,298754.96,0.0,0.0,0.0,1
6262211,CASH_OUT,298754.96,298754.96,0.0,1865811.93,2164566.89,1
6262267,TRANSFER,49965.92,49965.92,0.0,0.0,0.0,1
6262268,CASH_OUT,49965.92,49965.92,0.0,113444.65,163410.57,1
6262269,TRANSFER,40873.25,40873.25,0.0,0.0,0.0,1
6262270,CASH_OUT,40873.25,40873.25,0.0,905220.62,946093.88,1
6262271,TRANSFER,904338.88,904338.88,0.0,0.0,0.0,1
6262272,CASH_OUT,904338.88,904338.88,0.0,0.0,904338.88,1
6262273,TRANSFER,582725.12,582725.12,0.0,0.0,0.0,1
6262274,CASH_OUT,582725.12,582725.12,0.0,1066408.36,1649133.48,1
6262275,TRANSFER,59649.33,59649.33,0.0,0.0,0.0,1
6262276,CASH_OUT,59649.33,59649.33,0.0,807552.55,867201.88,1
6262277,TRANSFER,1418168.85,1418168.85,0.0,0.0,0.0,1
6262278,CASH_OUT,1418168.85,1418168.85,0.0,10398440.86,11816609.71,1
6262279,TRANSFER,451663.55,451663.55,0.0,0.0,0.0,1
6262280,CASH_OUT,451663.55,451663.55,0.0,95658.45,547322.01,1
6262373,CASH_OUT,419033.18,14197.0,0.0,123412.33,542445.5,0
6262607,TRANSFER,125216.91,125216.91,0.0,0.0,0.0,1
6262608,CASH_OUT,125216.91,125216.91,0.0,0.0,125216.91,1
6262653,TRANSFER,1023189.9,1023189.9,0.0,0.0,0.0,1
6262654,CASH_OUT,1023189.9,1023189.9,0.0,66259.25,1089449.14,1
6262824,TRANSFER,2082884.49,2082884.49,0.0,0.0,0.0,1
6262825,CASH_OUT,2082884.49,2082884.49,0.0,3261945.96,5344830.44,1
6262828,TRANSFER,49423.31,49423.31,0.0,0.0,0.0,1
6262829,CASH_OUT,49423.31,49423.31,0.0,314742.75,364166.06,1
6262998,TRANSFER,11155.45,11155.45,0.0,0.0,0.0,1
6262999,CASH_OUT,11155.45,11155.45,0.0,1208791.84,1219947.29,1
6263368,CASH_OUT,288476.51,0.0,0.0,662528.14,951004.65,0
6264768,CASH_OUT,268965.49,0.0,0.0,329302.03,598267.52,0
6264913,TRANSFER,346183.99,346183.99,0.0,0.0,0.0,1
6264914,CASH_OUT,346183.99,346183.99,0.0,115683.41,461867.4,1
6264928,CASH_OUT,84018.97,19846.0,0.0,1084353.96,1168372.92,0
6264958,TRANSFER,1425062.97,1425062.97,0.0,0.0,0.0,1
6264959,CASH_OUT,1425062.97,1425062.97,0.0,0.0,1425062.97,1
6264960,TRANSFER,980310.0,980310.0,0.0,0.0,0.0,1
6264961,CASH_OUT,980310.0,980310.0,0.0,0.0,980310.0,1
6264962,TRANSFER,393699.17,393699.17,0.0,0.0,0.0,1
6264963,CASH_OUT,393699.17,393699.17,0.0,46379.95,440079.12,1
6264964,TRANSFER,170486.7,170486.7,0.0,0.0,0.0,1
6264965,CASH_OUT,170486.7,170486.7,0.0,337632.83,508119.54,1
6264966,TRANSFER,1892137.66,1892137.66,0.0,0.0,0.0,1
6264967,CASH_OUT,1892137.66,1892137.66,0.0,200578.99,2092716.65,1
6264968,TRANSFER,1005365.24,1005365.24,0.0,0.0,0.0,1
6264969,CASH_OUT,1005365.24,1005365.24,0.0,1698044.17,2703409.41,1
6264971,TRANSFER,2155569.91,2155569.91,0.0,0.0,0.0,1
6264972,CASH_OUT,2155569.91,2155569.91,0.0,0.0,2155569.91,1
6264973,TRANSFER,51589.87,51589.87,0.0,0.0,0.0,1
6264974,CASH_OUT,51589.87,51589.87,0.0,0.0,51589.87,1
6264975,TRANSFER,327791.14,327791.14,0.0,0.0,0.0,1
6264976,CASH_OUT,327791.14,327791.14,0.0,175013.26,502804.4,1
6265001,TRANSFER,86002.09,86002.09,0.0,0.0,0.0,1
6265002,CASH_OUT,86002.09,86002.09,0.0,0.0,86002.09,1
6265136,TRANSFER,309061.5,309061.5,0.0,0.0,0.0,1
6265137,CASH_OUT,309061.5,309061.5,0.0,218006.55,527068.05,1
6265327,TRANSFER,2739248.3,2739248.3,0.0,0.0,0.0,1
6265328,CASH_OUT,2739248.3,2739248.3,0.0,15505667.41,18244915.71,1
6265345,TRANSFER,424700.99,424700.99,0.0,0.0,0.0,1
6265346,CASH_OUT,424700.99,424700.99,0.0,646139.13,1070840.13,1
6265402,TRANSFER,1760546.42,1760546.42,0.0,0.0,0.0,1
6265403,CASH_OUT,1760546.42,1760546.42,0.0,0.0,1760546.42,1
6265561,TRANSFER,797235.09,797235.09,0.0,0.0,0.0,1
6265562,CASH_OUT,797235.09,797235.09,0.0,79626.98,876862.07,1
6265588,TRANSFER,4212682.84,4212682.84,0.0,0.0,0.0,1
6265589,CASH_OUT,4212682.84,4212682.84,0.0,9728.68,4222411.52,1
6265830,TRANSFER,125464.46,125464.46,0.0,0.0,0.0,1
6265831,CASH_OUT,125464.46,125464.46,0.0,0.0,125464.46,1
6266211,TRANSFER,281087.01,281087.01,0.0,0.0,0.0,1
6266212,CASH_OUT,281087.01,281087.01,0.0,92828.21,373915.22,1
6266281,TRANSFER,368973.39,368973.39,0.0,0.0,0.0,1
6266282,CASH_OUT,368973.39,368973.39,0.0,131867.63,500841.01,1
6266283,TRANSFER,75113.49,75113.49,0.0,0.0,0.0,1
6266284,CASH_OUT,75113.49,75113.49,0.0,2401380.3,2476493.79,1
6266285,TRANSFER,56510.5,56510.5,0.0,0.0,0.0,1
6266286,CASH_OUT,56510.5,56510.5,0.0,4455203.05,4511713.55,1
6266287,TRANSFER,8931550.69,8931550.69,0.0,0.0,0.0,1
6266288,CASH_OUT,8931550.69,8931550.69,0.0,483741.09,9415291.78,1
6266289,TRANSFER,89846.18,89846.18,0.0,0.0,0.0,1
6266290,CASH_OUT,89846.18,89846.18,0.0,5747984.77,5837830.95,1
6266291,TRANSFER,7240965.96,7240965.96,0.0,0.0,0.0,1
6266292,CASH_OUT,7240965.96,7240965.96,0.0,0.0,7240965.96,1
6266293,TRANSFER,1265656.44,1265656.44,0.0,0.0,0.0,1
6266294,CASH_OUT,1265656.44,1265656.44,0.0,653351.54,1919007.98,1
6266405,TRANSFER,10000000.0,42542664.27,32542664.27,0.0,0.0,1
6266406,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6266407,TRANSFER,10000000.0,32542664.27,22542664.27,0.0,0.0,1
6266408,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6266409,TRANSFER,10000000.0,22542664.27,12542664.27,0.0,0.0,1
6266410,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6266411,TRANSFER,10000000.0,12542664.27,2542664.27,0.0,0.0,1
6266412,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6266413,TRANSFER,2542664.27,2542664.27,2542664.27,0.0,0.0,1
6266414,CASH_OUT,0.0,0.0,0.0,0.0,0.0,1
6266698,PAYMENT,2343.27,5126.62,2783.35,0.0,0.0,0
6267539,TRANSFER,621034.85,621034.85,0.0,0.0,0.0,1
6267540,CASH_OUT,621034.85,621034.85,0.0,0.0,621034.85,1
6268082,TRANSFER,1013208.77,1013208.77,0.0,0.0,0.0,1
6268083,CASH_OUT,1013208.77,1013208.77,0.0,0.0,1013208.77,1
6268641,TRANSFER,1398166.84,1398166.84,0.0,0.0,0.0,1
6268642,CASH_OUT,1398166.84,1398166.84,0.0,66095.91,1464262.75,1
6268975,TRANSFER,34473.07,34473.07,0.0,0.0,0.0,1
6268976,CASH_OUT,34473.07,34473.07,0.0,17653.89,52126.95,1
6268977,TRANSFER,153870.09,153870.09,0.0,0.0,0.0,1
6268978,CASH_OUT,153870.09,153870.09,0.0,333695.5,487565.59,1
6268979,TRANSFER,114483.78,114483.78,0.0,0.0,0.0,1
6268980,CASH_OUT,114483.78,114483.78,0.0,780631.49,895115.27,1
6268981,TRANSFER,1743864.1,1743864.1,0.0,0.0,0.0,1
6268982,CASH_OUT,1743864.1,1743864.1,0.0,145959.55,1889823.65,1
6269553,TRANSFER,293470.64,293470.64,0.0,0.0,0.0,1
6269554,CASH_OUT,293470.64,293470.64,0.0,7670124.43,7963595.07,1
6269757,TRANSFER,347893.16,347893.16,0.0,0.0,0.0,1
6269758,CASH_OUT,347893.16,347893.16,0.0,0.0,347893.16,1
6270344,TRANSFER,1289142.33,1289142.33,0.0,0.0,0.0,1
6270345,CASH_OUT,1289142.33,1289142.33,0.0,21580.17,1310722.5,1
6270363,PAYMENT,15242.09,0.0,0.0,0.0,0.0,0
6270648,TRANSFER,595854.2,595854.2,0.0,0.0,0.0,1
6270649,CASH_OUT,595854.2,595854.2,0.0,1794660.91,2390515.11,1
6270885,CASH_IN,395321.61,670077.38,1065398.99,582328.95,187007.33,0
6271132,TRANSFER,418971.0,418971.0,0.0,0.0,0.0,1
6271133,CASH_OUT,418971.0,418971.0,0.0,2234184.24,2653155.23,1
6271369,CASH_IN,202774.14,7507933.08,7710707.22,4688481.81,4485707.66,0
6271472,TRANSFER,2341474.44,2341474.44,0.0,0.0,0.0,1
6271473,CASH_OUT,2341474.44,2341474.44,0.0,18780.15,2360254.6,1
6271492,TRANSFER,945131.71,945131.71,0.0,0.0,0.0,1
6271493,CASH_OUT,945131.71,945131.71,0.0,0.0,945131.71,1
6271783,TRANSFER,295205.08,295205.08,0.0,0.0,0.0,1
